ID,Title,Date,OtherImagesUrl,Latitude,Longitude,Address,Email,PhoneNumber,Website,Subsections
79196691,Bahnhof Milde,2024-03-28T21:32:00+01:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79196691-57393038.jpg?v=1711657898,52.7516375,11.4846719,QF2M+MV3 Kalbe (Milde) Altmarkkreis Salzwedel,,,,[object Object]
79196902,Bahnhof Salzwedel,2024-03-28T21:46:00+01:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79196902-57393122.jpg?v=1711658753,52.8573125,11.1655156,V548+W6C Salzwedel Altmarkkreis Salzwedel,,,,[object Object]
79227392,Ehemaliges Transrapid-Infozentrum Dörpen,2024-03-30T17:57:00+01:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79227392-57406242.jpg?v=1711817840,52.9546875,7.3731875,X93F+V7 Dörpen Emsland,,,,[object Object]
79234702,Alte DB Halle,2024-03-31T07:13:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79234702-57409519.jpg?v=1711861780,53.6362375,7.6082656,JJP5+F8R Esens WTM,,,,[object Object]
79234764,Zug mit Wagen,2024-03-31T07:41:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79234764-57409553.jpg?v=1711863550,53.4835875,8.0332031,F2MM+C7P Sande Friesland,,,,[object Object]
79318161,Verlassener Zug,2024-04-04T18:21:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79318161-57464922.jpg?v=1712247508,54.2865375,10.1227031,74PF+J38 KI Kiel,,,https://de.m.wikipedia.org/wiki/MaK_GDT,[object Object]
79320703,altes Bahngebäude,2024-04-04T20:38:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79320703-57466198.jpg?v=1712255885,54.4952125,11.2220156,F6WC+3RJ Fehmarn Ostholstein,,,,[object Object]
79327522,Ringlockschuppen Eilsleben Börde,2024-04-05T06:03:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79327522-57469453.jpg?v=1712289800,52.1472625,11.2407031,46WR+W74 ,,,,[object Object]
79338919,Stellwerk,2024-04-05T18:50:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79338919-57478167.jpg?v=1712335834,54.1663625,10.4330781,5C8M+G6W Plön Kreis Plön,,,,[object Object]
79506636,Waggons  9F5GG2V9,2024-04-14T15:46:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79506636-57567579.jpg?v=1713101738,53.5436875,10.0193125,9F5GG2V9+FP  ,,,,[object Object]
79510856,Abgestellte Straßenbahn FXXF,2024-04-14T20:18:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79510856-57569401.jpg?v=1713118646,53.4989625,8.9743906,FXXF+HQJ Hipstedt Rotenburg (Wümme),,,,[object Object]
79604080,Bahnhof 6GW8,2024-04-18T09:05:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79604080-57628822.jpg?v=1713423903,52.2465625,10.5365781,6GWP+JJG BS Kreisfreie Stadt Braunschweig,,,,[object Object]
79638604,Bahnhof 49JV,2024-04-19T16:17:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79638604-57650561.jpg?v=1713536251,52.5184875,11.4040469,GC93+9JV Gardelegen Altmarkkreis Salzwedel,,,,[object Object]
79641522,Lokschuppen C679,2024-04-19T18:06:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79641522-57651968.jpg?v=1713542762,53.4141625,11.2199844,C679+MX9 Hagenow Ludwigslust,,,,[object Object]
79641755,Bahngebäude C678,2024-05-20T13:26:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79641755-58036781.jpg?v=1716204380,53.4135625,11.2154844,C678+C5H Hagenow Ludwigslust,,,https://de.wikipedia.org/wiki/Bahnhof_Hagenow_Land,[object Object]
79641938,Bahngebäude  C68C,2024-04-19T18:19:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79641938-57652137.jpg?v=1713543575,53.4153125,11.2208906,C68C+49C Hagenow Ludwigslust,,,,[object Object]
79763370,Eisenbahntunnel 5VQ1,2024-04-24T13:49:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79763370-57707857.jpg?v=1713959303,52.1881875,7.8722031,5VQC+7VG Lengerich ST,,,,[object Object]
79766089,Ehem. Bahnhof 7392,2024-04-24T15:41:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79766089-57709624.jpg?v=1713966032,52.2694875,8.0620469,7396+QRV Osnabrück Kreisfreie Stadt Osnabrück,,,,[object Object]
79788280,Alte Bahn 8261,2024-04-25T11:43:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79788280-57723669.jpg?v=1714038226,52.3119625,8.0062969,8264+QGM Osnabrück Kreisfreie Stadt Osnabrück,,,,[object Object]
79805010,Bahngebäude 4CH1,2024-04-25T23:12:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79805010-57731326.jpg?v=1714079549,53.1287125,7.4238594,4CHF+FGQ Westoverledingen Leer (Ostfriesland),,,,[object Object]
79813213,Bahnhaus MRM1,2024-04-26T10:22:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79813213-57735340.jpg?v=1714119752,52.6844375,8.8133281,MRM7+Q8G Sulingen DH,,,,[object Object]
79814774,Lokschuppen XGJ1,2024-04-26T11:52:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79814774-57736233.jpg?v=1714125119,51.9820375,9.5281094,XGJH+R69 Bodenwerder HOL,,,,[object Object]
79815256,Lok XJ31,2024-04-26T12:10:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79815256-57736436.jpg?v=1714126213,51.9539375,9.6007344,XJ32+H7H Dielmissen HOL,,,,[object Object]
79821423,kleines Bahngebäude RW3P,2024-04-26T16:54:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79821423-57740018.jpg?v=1714143222,53.8047125,11.9352656,RW3P+V4J Tarnow Rostock,,,,[object Object]
79821508,Ringlokschuppen RXPX,2024-04-26T16:57:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79821508-57740074.jpg?v=1714143466,53.8361625,11.9985156,RXPX+FC6 Bützow Rostock,,,,[object Object]
79822227,Alter Bahnhof  FCPG,2024-04-26T17:24:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79822227-57740308.jpg?v=1714145038,53.4853375,12.4271406,FCPG+4VJ Malchow Müritz,,,,[object Object]
79826280,Bahnhof V649,2024-04-26T20:01:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79826280-57741733.jpg?v=1714154448,52.8552625,11.2193281,V649+4P4 Salzwedel Altmarkkreis Salzwedel,,,,[object Object]
79834006,Restaurantzug 484X,2024-04-27T04:27:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79834006-57744441.jpg?v=1714184845,54.1065375,13.3499219,484X+JX7 Wackerow Landkreis Vorpommern-Greifswald,,,,[object Object]
79845487,Bahngebäude Teschen 99QF,2024-04-27T18:06:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79845487-57750262.jpg?v=1714233991,54.3894125,13.3740156,99QF+QJ6 Sehlen Rügen,,,,[object Object]
79856563,Ringlokschuppen H771,2024-04-28T07:19:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79856563-57754296.jpg?v=1714281537,53.5626125,13.2606719,H776+27V NB Mecklenburgische Seenplatte,,,https://www.nordkurier.de/regional/neubrandenburg/rund-um-lokschuppen-soll-ein-neues-quartier-entstehen-1483691?fbclid=IwZXh0bgNhZW0CMTAAAR2CAC4eQGcpAViK-0NKDFh2TBOwQmdiuqa0OHrWNR8UBDua02oop9qfO-I_aem_ARf0g2l6KhmJ7rXFINWzaG5zjosx_RL4Fz3crpVrRohpLtIyIwTX8N,[object Object]
79857265,Bahnhof 64W1,2024-04-28T08:38:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79857265-57754641.jpg?v=1714286299,53.2453125,13.1039844,64W3+4HH Godendorf Mecklenburgische Seenplatte,,,,[object Object]
79916721,Eisenbahnfähre Fürstenberg 55M6,2024-04-30T18:34:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79916721-57787520.jpg?v=1714494884,53.1834375,13.1605469,55M6+96F Fürstenberg/Havel Oberhavel,,,https://de.wikipedia.org/wiki/Eisenbahnf%C3%A4hre_F%C3%BCrstenberg/Havel,[object Object]
80065026,Bahnhof 65GQ,2024-05-06T19:16:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80065026-57860079.jpg?v=1715015594,52.2269375,12.1887656,65GQ+QGC Möckern JL,,,,[object Object]
80151629,RAW 3MJ6,2024-05-09T20:58:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80151629-57908222.jpg?v=1715281072,52.0818875,11.6620469,3MJ6+QR3 MD SA,,,,[object Object]
80166069,Bahngebäude QXW3,2024-05-10T13:59:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80166069-57917020.jpg?v=1715342342,51.7963125,10.9607031,QXW6+G7G Blankenburg (Harz) Harz,,,,[object Object]
80166202,Eisenbahnbrücke 4MG,2024-05-10T14:07:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80166202-57917128.jpg?v=1715342766,52.1251875,11.6506875,4MG2+37 MD SA,,,https://de.wikipedia.org/wiki/Br%C3%BCcke_%C3%BCber_die_Alte_Elbe,[object Object]
80167693,Verladerampe 78J,2024-05-10T15:07:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80167693-57917899.jpg?v=1715346445,52.2822875,11.3455469,78JW+W67 Süplingen Börde,,,,[object Object]
80169136,Altes Bahnhofsgelände 44VP,2024-05-10T16:31:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80169136-57918701.jpg?v=1715351393,52.1428625,11.1366094,44VP+4JX Völpke Börde,,,,[object Object]
80232463,Bahnhofsgebäude V5F2,2024-05-13T15:34:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80232463-57948854.jpg?v=1715607281,51.8729125,11.1678594,V5F9+549 Wegeleben Harz,,,,[object Object]
80236055,Altes Bahngebäude 2QCJ,2024-05-13T17:15:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80236055-57950817.jpg?v=1715613351,52.0217875,10.7816094,2QCJ+PJ9 Osterwieck Harz,,,,[object Object]
80236469,Alter Bahnhof VCXW,2024-05-13T17:28:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80236469-57950979.jpg?v=1715613952,51.8986625,11.4465781,VCXW+FJ8 Hecklingen Salzlandkreis,,,,[object Object]
80395482,Stillgelegter Bahnhof mit Kneipe 22J2,2024-05-20T13:42:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80395482-58036954.jpg?v=1716205330,52.0309375,10.0016094,22J2+9JH Bad Salzdetfurth HI,,,,[object Object]
80652590,Bahngebäude 5PW2,2024-05-31T09:00:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80652590-58182424.jpg?v=1717138700,52.1967375,8.7110469,5PW6+MCV Löhne Herford,,,,[object Object]
80953068,Eisenbahnbrücke 9F5FHW6,2024-06-13T18:30:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80953068-58359853.jpg?v=1718296079,53.5606875,9.9178125,9F5FHW69+74  ,,,,[object Object]
80965447,Ruine alter Bahnhof 65HR,2024-06-14T10:58:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80965447-58366877.jpg?v=1718355517,53.2864375,11.4745625,7FPF+HR Karstädt Prignitz,,,,[object Object]
81279632,Stellwerk1000,2024-06-30T17:36:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/81279632-58572057.jpg?v=1719761777,52.6694915,10.1205377,1000 Zum Hartsteinwerk Garßen,,,,[object Object]
81435790,Alte Bahngebäude  21,2024-07-08T20:17:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/81435790-58657300.jpg?v=1720462492,53.4671939,12.0259079,21 Molkereistraße Lübz,,,,[object Object]
79368241,Eisenbahner-Erholungsheim GGR,2024-06-17T17:25:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79368241-57492762.jpg?v=1712501827,51.6413625,9.4587656,JFR5+GGR Bad Karlshafen Kassel,,,,[object Object]
79803437,Bahngebäude 6FV1,2024-04-25T22:10:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79803437-57730675.jpg?v=1714075735,52.2438125,7.4642031,6FV7+GMG Rheine ST,,,,[object Object]
79803886,Bahnbunker 7C71,2024-04-25T22:23:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/79803886-57730821.jpg?v=1714076609,52.2628875,7.4491094,7C7X+5J5 Rheine ST,,,,[object Object]
80231502,Bahnhallen 8FC3,2024-05-13T14:54:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80231502-57947978.jpg?v=1715604834,51.3223625,9.4636719,8FC7+WFV Kassel Kassel,,,,[object Object]
80260145,Dampflock RHJ1,2024-05-14T15:05:00+02:00,https://cmsphoto.ww-cdn.com/superstatic/3749680/art/grande/80260145-57965040.jpg?v=1715691719,51.8303625,11.5913594,RHJR+4GX Staßfurt Salzlandkreis,,,,[object Object]
